latitude,longitude,CCTV대수
37.6144,127.0817,1
37.6144,127.0817,1
37.6135,127.0815,1
37.6135,127.0815,1
37.6135,127.0815,1
37.6112,127.0814,1
37.6112,127.0814,1
37.6129,127.0806,1
37.6129,127.0806,1
37.6144,127.0806,1
37.6144,127.0806,1
37.6144,127.0806,1
37.6103,127.0807,1
37.6103,127.0807,1
37.6103,127.0807,1
37.6103,127.0807,1
37.6102,127.0794,1
37.6102,127.0794,1
37.5796,127.0845,1
37.6102,127.0794,1
37.6102,127.0794,1
37.6088,127.0809,1
37.6088,127.0809,1
37.6088,127.0809,1
37.6088,127.0809,1
37.6091,127.0805,1
37.6091,127.0805,1
37.6091,127.0805,1
37.6091,127.0805,1
37.609,127.0796,1
37.609,127.0796,1
37.6084,127.0788,1
37.6084,127.0788,1
37.6084,127.0788,1
37.6084,127.0788,1
37.6091,127.0792,1
37.6091,127.0792,1
37.6091,127.0792,1
37.6091,127.0792,1
37.6111,127.08,1
37.6111,127.08,1
37.6111,127.08,1
37.6111,127.08,1
37.6106,127.0819,1
37.6106,127.0819,1
37.6106,127.0819,1
37.6098,127.0786,1
37.6098,127.0786,1
37.6098,127.0786,1
37.6104,127.081,1
37.6104,127.081,1
37.6104,127.081,1
37.6104,127.081,1
37.608,127.081,1
37.608,127.081,1
37.6074,127.0811,1
37.6074,127.0811,1
37.6074,127.0811,1
37.6074,127.0811,1
37.6167,127.0849,1
37.6167,127.0849,1
37.6167,127.0849,1
37.6167,127.0849,1
37.6174,127.082,1
37.6174,127.082,1
37.6174,127.082,1
37.6174,127.082,1
37.6182,127.0818,1
37.6182,127.0818,1
37.6182,127.0807,1
37.6182,127.0807,1
37.6182,127.0807,1
37.6182,127.0807,1
37.6177,127.0813,1
37.6177,127.0813,1
37.6171,127.08,1
37.6171,127.08,1
37.6169,127.0797,1
37.6176,127.0804,1
37.6176,127.0804,1
37.6176,127.0804,1
37.6176,127.0804,1
37.6174,127.0783,1
37.6174,127.0783,1
37.6174,127.0783,1
37.6174,127.0783,1
37.6176,127.0781,1
37.6166,127.0794,1
37.6166,127.0794,1
37.6166,127.0794,1
37.6166,127.0794,1
37.6162,127.0784,1
37.6162,127.0784,1
37.6162,127.0784,1
37.6162,127.0784,1
37.6157,127.0789,1
37.6157,127.0789,1
37.6157,127.0789,1
37.6157,127.0789,1
37.6147,127.0775,1
37.6147,127.0775,1
37.616,127.0774,1
37.616,127.0774,1
37.616,127.0774,1
37.6157,127.077,1
37.6157,127.077,1
37.6157,127.077,1
37.6157,127.077,1
37.6133,127.0787,1
37.6133,127.0787,1
37.6133,127.0787,1
37.6133,127.0787,1
37.6134,127.0795,1
37.6134,127.0795,1
37.6136,127.0795,1
37.6134,127.0795,1
37.6136,127.0795,1
37.6121,127.0786,1
37.6121,127.0786,1
37.6121,127.0786,1
37.6121,127.0786,1
37.6122,127.0777,1
37.6122,127.0777,1
37.6122,127.0777,1
37.6122,127.0777,1
37.6114,127.0791,1
37.6114,127.0793,1
37.6115,127.0796,1
37.6115,127.0796,1
37.6106,127.0783,1
37.6107,127.0786,1
37.6107,127.0786,1
37.6107,127.0786,1
37.6107,127.0786,1
37.6065,127.0799,1
37.6065,127.0799,1
37.6065,127.0799,1
37.6065,127.0799,1
37.607,127.0804,1
37.6065,127.0806,1
37.6065,127.0806,1
37.6065,127.0806,1
37.6065,127.0806,1
37.6055,127.0795,1
37.6055,127.0795,1
37.6055,127.0795,1
37.6156,127.0873,1
37.6156,127.0873,1
37.617,127.0881,1
37.617,127.0881,1
37.617,127.0881,1
37.617,127.0881,1
37.6073,127.0804,1
37.6073,127.0804,1
37.6073,127.0804,1
37.6073,127.0804,1
37.6162,127.0858,1
37.6162,127.0858,1
37.6162,127.0858,1
37.6147,127.0843,1
37.6147,127.0843,1
37.6147,127.0843,1
37.6149,127.0847,1
37.6149,127.0847,1
37.6149,127.0847,1
37.6144,127.0794,1
37.6144,127.0794,1
37.6144,127.0794,1
37.6144,127.0794,1
37.6186,127.0841,1
37.6186,127.0841,1
37.6186,127.0841,1
37.6186,127.0841,1
37.6152,127.0795,1
37.6152,127.0795,1
37.6152,127.0795,1
37.6152,127.0795,1
37.6162,127.0799,1
37.6162,127.0799,1
37.6162,127.0799,1
37.6122,127.0806,1
37.6122,127.0806,1
37.6122,127.0806,1
37.6122,127.0806,1
37.5755,127.0814,1
37.616,127.0838,1
37.616,127.0838,1
37.616,127.0838,1
37.6183,127.0833,1
37.6183,127.0833,1
37.6183,127.0833,1
37.6183,127.0833,1
37.6171,127.0812,1
37.6171,127.0812,1
37.618,127.0834,1
37.618,127.0834,1
37.618,127.0834,1
37.6198,127.0845,1
37.6198,127.0845,1
37.6198,127.0845,1
37.6156,127.0809,1
37.6158,127.0816,1
37.6158,127.0816,1
37.6158,127.0816,1
37.6165,127.0825,1
37.6165,127.0825,1
37.6168,127.0812,1
37.6168,127.0812,1
37.6168,127.0812,1
37.6185,127.0863,1
37.6185,127.0863,1
37.6185,127.0863,1
37.6089,127.0816,1
37.6089,127.0816,1
37.6089,127.0816,1
37.6095,127.0812,1
37.6095,127.0812,1
37.6093,127.0816,1
37.6093,127.0816,1
37.6093,127.0816,1
37.6092,127.0812,1
37.6164,127.0755,1
37.6164,127.0755,1
37.6164,127.0755,1
37.6164,127.0755,1
37.6149,127.0753,1
37.6149,127.0753,1
37.6149,127.0753,1
37.6152,127.0755,1
37.6164,127.075,1
37.6142,127.0754,1
37.6142,127.0754,1
37.6141,127.0755,1
37.6142,127.0754,1
37.6148,127.0755,1
37.6137,127.0754,1
37.6137,127.0754,1
37.6137,127.0754,1
37.6137,127.0754,1
37.6142,127.0737,1
37.6142,127.0737,1
37.6135,127.0738,1
37.6135,127.0728,1
37.6135,127.0728,1
37.6135,127.0728,1
37.6135,127.0728,1
37.615,127.0745,1
37.615,127.0745,1
37.6125,127.0734,1
37.6125,127.0734,1
37.6125,127.0734,1
37.6126,127.0743,1
37.6126,127.0743,1
37.6126,127.0743,1
37.6126,127.0743,1
37.613,127.0745,1
37.613,127.0745,1
37.613,127.0745,1
37.6129,127.0755,1
37.6129,127.0755,1
37.612,127.0759,1
37.612,127.0759,1
37.612,127.0759,1
37.6133,127.0759,1
37.6133,127.0759,1
37.6098,127.0763,1
37.6098,127.0763,1
37.6098,127.0763,1
37.6098,127.0763,1
37.6106,127.0762,1
37.6106,127.0765,1
37.6106,127.0765,1
37.6106,127.0765,1
37.6119,127.0767,1
37.6119,127.0767,1
37.6119,127.0767,1
37.6108,127.0776,1
37.6108,127.0776,1
37.6108,127.0776,1
37.6108,127.0776,1
37.6111,127.075,1
37.611,127.0751,1
37.611,127.0751,1
37.6111,127.075,1
37.611,127.0751,1
37.6111,127.075,1
37.611,127.0751,1
37.6111,127.075,1
37.6116,127.0741,1
37.6116,127.0741,1
37.6116,127.0741,1
37.6116,127.0741,1
37.6112,127.075,1
37.6103,127.0754,1
37.6103,127.0754,1
37.6077,127.0729,1
37.6077,127.0729,1
37.6084,127.0732,1
37.6084,127.0732,1
37.6084,127.0732,1
37.6084,127.0732,1
37.6088,127.0747,1
37.6088,127.0747,1
37.6095,127.0736,1
37.6095,127.0736,1
37.6095,127.0746,1
37.6095,127.0746,1
37.6095,127.0746,1
37.6095,127.0746,1
37.609,127.0762,1
37.609,127.0762,1
37.609,127.0762,1
37.609,127.0762,1
37.6089,127.0755,1
37.6089,127.0755,1
37.6089,127.0755,1
37.608,127.0757,1
37.608,127.0757,1
37.6098,127.0765,1
37.6098,127.0776,1
37.6082,127.0777,1
37.6082,127.0777,1
37.5796,127.0845,1
37.6082,127.0777,1
37.6089,127.0772,1
37.6089,127.0772,1
37.6089,127.0772,1
37.6081,127.0766,1
37.6081,127.0766,1
37.6081,127.0766,1
37.6081,127.0766,1
37.6075,127.0773,1
37.6075,127.0773,1
37.6075,127.0773,1
37.6074,127.0772,1
37.608,127.077,1
37.6068,127.0783,1
37.6068,127.0783,1
37.6066,127.0767,1
37.5801,127.0846,1
37.6066,127.0767,1
37.6066,127.0767,1
37.6066,127.0767,1
37.6066,127.0767,1
37.6078,127.0749,1
37.6078,127.0749,1
37.6078,127.0749,1
37.6078,127.0749,1
37.6076,127.0737,1
37.6076,127.0737,1
37.6076,127.0737,1
37.6065,127.0752,1
37.6065,127.0752,1
37.6065,127.0752,1
37.5752,127.0846,1
37.6065,127.0752,1
37.6072,127.0742,1
37.6057,127.0745,1
37.6057,127.0745,1
37.6057,127.0745,1
37.6057,127.0745,1
37.6049,127.0743,1
37.6049,127.0743,1
37.6049,127.0743,1
37.6052,127.0761,1
37.605,127.0754,1
37.605,127.0754,1
37.605,127.0754,1
37.605,127.0754,1
37.6064,127.0755,1
37.606,127.077,1
37.606,127.077,1
37.606,127.077,1
37.6058,127.0777,1
37.6058,127.0777,1
37.6062,127.078,1
37.6062,127.078,1
37.6062,127.078,1
37.6163,127.0743,1
37.6165,127.0749,1
37.6163,127.0743,1
37.6163,127.0743,1
37.6088,127.0727,1
37.6153,127.0729,1
37.6156,127.0731,1
37.6148,127.073,1
37.6154,127.0734,1
37.6154,127.0734,1
37.6154,127.0734,1
37.6106,127.0729,1
37.6106,127.0729,1
37.6136,127.0744,1
37.6065,127.0752,1
37.6159,127.0736,1
37.5989,127.0928,1
37.5989,127.0928,1
37.5989,127.0928,1
37.5978,127.0868,1
37.5978,127.0868,1
37.5978,127.0868,1
37.5979,127.0859,1
37.5982,127.0862,1
37.5982,127.0862,1
37.5984,127.0878,1
37.5984,127.0879,1
37.5984,127.0879,1
37.5984,127.0878,1
37.5984,127.0878,1
37.5984,127.0878,1
37.5984,127.0871,1
37.5984,127.0871,1
37.5984,127.0871,1
37.5989,127.0857,1
37.5989,127.0857,1
37.5991,127.0865,1
37.5991,127.0865,1
37.5991,127.0865,1
37.5992,127.0862,1
37.5992,127.0862,1
37.5992,127.0862,1
37.5992,127.0862,1
37.5991,127.0861,1
37.6,127.0871,1
37.6,127.0871,1
37.6003,127.0866,1
37.6003,127.0866,1
37.6003,127.0866,1
37.6003,127.0866,1
37.6003,127.0872,1
37.601,127.0868,1
37.601,127.0868,1
37.6016,127.0873,1
37.6016,127.0873,1
37.6016,127.0873,1
37.6021,127.0876,1
37.6021,127.0876,1
37.6027,127.0865,1
37.6027,127.0865,1
37.6027,127.0865,1
37.6027,127.0873,1
37.6027,127.0873,1
37.6027,127.0873,1
37.602,127.089,1
37.602,127.089,1
37.602,127.089,1
37.602,127.089,1
37.6015,127.0894,1
37.6015,127.0894,1
37.6015,127.0894,1
37.6015,127.0894,1
37.6017,127.0884,1
37.6017,127.0884,1
37.6017,127.0884,1
37.602,127.088,1
37.6005,127.0891,1
37.6005,127.0891,1
37.6005,127.0891,1
37.6008,127.0884,1
37.6008,127.0884,1
37.6008,127.0884,1
37.5999,127.0886,1
37.5999,127.0886,1
37.6001,127.0878,1
37.6001,127.0878,1
37.6023,127.0921,1
37.6023,127.0921,1
37.6023,127.0921,1
37.5999,127.0895,1
37.5999,127.0895,1
37.5999,127.09,1
37.5999,127.09,1
37.5999,127.0908,1
37.5999,127.0908,1
37.5999,127.0908,1
37.6005,127.0912,1
37.6005,127.0912,1
37.6005,127.0912,1
37.6005,127.0912,1
37.6005,127.0919,1
37.6005,127.0919,1
37.6005,127.0919,1
37.6005,127.0919,1
37.6011,127.0911,1
37.6011,127.0911,1
37.6011,127.0911,1
37.6006,127.0902,1
37.6006,127.0902,1
37.6006,127.0902,1
37.6021,127.0905,1
37.6021,127.0905,1
37.6021,127.0905,1
37.6019,127.0915,1
37.6019,127.0915,1
37.6019,127.0915,1
37.6019,127.0915,1
37.6011,127.0953,1
37.6011,127.0953,1
37.6011,127.0953,1
37.6039,127.0875,1
37.6039,127.0875,1
37.5996,127.0857,1
37.5996,127.0857,1
37.5987,127.0851,1
37.5987,127.0851,1
37.5987,127.0851,1
37.5987,127.0851,1
37.5987,127.0851,1
37.6017,127.0923,1
37.5984,127.083,1
37.5979,127.0846,1
37.5976,127.0833,1
37.5984,127.083,1
37.5976,127.0833,1
37.5979,127.0846,1
37.5976,127.0833,1
37.5979,127.0846,1
37.5976,127.0853,1
37.5976,127.0853,1
37.5977,127.0844,1
37.5972,127.0855,1
37.5972,127.0855,1
37.5972,127.0855,1
37.5975,127.086,1
37.6022,127.0927,1
37.6022,127.0927,1
37.597,127.0843,1
37.597,127.0843,1
37.597,127.0843,1
37.5968,127.0836,1
37.5968,127.0836,1
37.5968,127.0836,1
37.5964,127.084,1
37.5968,127.0839,1
37.5964,127.084,1
37.5968,127.0839,1
37.5964,127.084,1
37.5968,127.0839,1
37.6017,127.0934,1
37.6017,127.0934,1
37.6004,127.0954,1
37.6009,127.0952,1
37.6046,127.09,1
37.6046,127.09,1
37.6046,127.09,1
37.6057,127.0927,1
37.6057,127.0927,1
37.6057,127.0927,1
37.6057,127.0927,1
37.6034,127.0899,1
37.6034,127.0899,1
37.6034,127.0899,1
37.5999,127.0952,1
37.5999,127.0952,1
37.5995,127.0897,1
37.5995,127.0897,1
37.5995,127.0897,1
37.6042,127.0924,1
37.6042,127.0924,1
37.6042,127.0924,1
37.6025,127.0938,1
37.6025,127.0938,1
37.6025,127.0938,1
37.6033,127.0932,1
37.6033,127.0932,1
37.5992,127.0944,1
37.5992,127.0944,1
37.5992,127.0944,1
37.5993,127.0947,1
37.5991,127.0937,1
37.5989,127.0928,1
37.5989,127.0928,1
37.5989,127.0928,1
37.5967,127.0833,1
37.5967,127.0833,1
37.5967,127.0833,1
37.6007,127.093,1
37.6007,127.093,1
37.6008,127.0937,1
37.6008,127.0937,1
37.5989,127.0952,1
37.5989,127.0952,1
37.5989,127.0952,1
37.5989,127.0952,1
37.5966,127.0917,1
37.5942,127.093,1
37.5942,127.093,1
37.5942,127.093,1
37.5942,127.093,1
37.5977,127.0884,1
37.5977,127.0884,1
37.5977,127.0884,1
37.607,127.0913,1
37.607,127.0913,1
37.607,127.0913,1
37.607,127.0913,1
37.5923,127.0815,1
37.5956,127.0877,1
37.5959,127.0862,1
37.5959,127.0862,1
37.5959,127.0862,1
37.5947,127.0861,1
37.5947,127.0861,1
37.5947,127.0861,1
37.5947,127.0861,1
37.5958,127.0882,1
37.5958,127.0882,1
37.5958,127.0882,1
37.5954,127.0876,1
37.5954,127.0876,1
37.5954,127.0876,1
37.5954,127.0876,1
37.5952,127.0893,1
37.5952,127.0893,1
37.5952,127.0893,1
37.5952,127.0893,1
37.5951,127.088,1
37.5951,127.088,1
37.5951,127.088,1
37.5951,127.088,1
37.5943,127.0883,1
37.5943,127.0883,1
37.5942,127.0894,1
37.5942,127.0894,1
37.5942,127.0894,1
37.5942,127.0894,1
37.5936,127.0882,1
37.5936,127.0882,1
37.5936,127.0882,1
37.5936,127.0882,1
37.5934,127.0893,1
37.5934,127.0893,1
37.5934,127.0893,1
37.5752,127.0823,1
37.5941,127.0867,1
37.5941,127.0867,1
37.5941,127.0867,1
37.5941,127.0867,1
37.5946,127.0868,1
37.5946,127.0868,1
37.5946,127.0868,1
37.5935,127.0874,1
37.5935,127.0874,1
37.5929,127.0867,1
37.5929,127.0867,1
37.5929,127.0867,1
37.5929,127.0867,1
37.5932,127.0857,1
37.593,127.085,1
37.593,127.085,1
37.593,127.085,1
37.593,127.085,1
37.5937,127.0854,1
37.5937,127.0854,1
37.5937,127.0854,1
37.5931,127.0842,1
37.5933,127.0845,1
37.5933,127.0845,1
37.594,127.0834,1
37.594,127.0834,1
37.5945,127.0855,1
37.5945,127.0855,1
37.5945,127.0855,1
37.5945,127.0855,1
37.5951,127.0853,1
37.595,127.0848,1
37.595,127.085,1
37.595,127.085,1
37.595,127.0848,1
37.595,127.085,1
37.595,127.0848,1
37.5954,127.0843,1
37.5954,127.0843,1
37.5954,127.0843,1
37.5954,127.0843,1
37.595,127.0829,1
37.595,127.0829,1
37.595,127.0829,1
37.595,127.0829,1
37.5948,127.082,1
37.5948,127.082,1
37.5948,127.082,1
37.5944,127.0811,1
37.5944,127.0811,1
37.5944,127.0811,1
37.5934,127.081,1
37.5934,127.081,1
37.5934,127.081,1
37.5934,127.081,1
37.5941,127.0818,1
37.5941,127.0818,1
37.5941,127.0818,1
37.5941,127.0818,1
37.5931,127.0824,1
37.5931,127.0824,1
37.5933,127.0824,1
37.5933,127.0824,1
37.5933,127.0824,1
37.5932,127.0831,1
37.5928,127.0837,1
37.5928,127.0837,1
37.5928,127.0837,1
37.5928,127.0837,1
37.5929,127.0815,1
37.5929,127.0815,1
37.5923,127.0815,1
37.5923,127.0815,1
37.592,127.0809,1
37.592,127.0809,1
37.5921,127.082,1
37.5921,127.082,1
37.5927,127.0799,1
37.5927,127.0799,1
37.5941,127.0796,1
37.5941,127.0796,1
37.5941,127.0796,1
37.5941,127.0772,1
37.5941,127.0772,1
37.5941,127.0772,1
37.5941,127.0772,1
37.5937,127.0779,1
37.5935,127.0776,1
37.5935,127.0776,1
37.5929,127.0782,1
37.5929,127.0782,1
37.5929,127.0782,1
37.5929,127.0782,1
37.5938,127.0763,1
37.5938,127.0763,1
37.5938,127.0763,1
37.5938,127.0763,1
37.5936,127.076,1
37.5936,127.0762,1
37.5936,127.076,1
37.5935,127.075,1
37.5935,127.075,1
37.5935,127.075,1
37.5934,127.0745,1
37.5934,127.0745,1
37.5934,127.0745,1
37.5927,127.0748,1
37.5927,127.0748,1
37.5927,127.0748,1
37.5927,127.0748,1
37.5925,127.0742,1
37.5918,127.0739,1
37.5918,127.0739,1
37.5918,127.0739,1
37.5973,127.0895,1
37.5973,127.0895,1
37.5966,127.0917,1
37.5961,127.0904,1
37.5791,127.0859,1
37.5964,127.0929,1
37.5964,127.0929,1
37.5946,127.0926,1
37.5947,127.093,1
37.5947,127.093,1
37.5947,127.093,1
37.5942,127.0901,1
37.5946,127.0921,1
37.5946,127.0921,1
37.5946,127.0921,1
37.5947,127.0901,1
37.5947,127.0901,1
37.5947,127.0901,1
37.5957,127.0884,1
37.5964,127.088,1
37.5964,127.088,1
37.5964,127.088,1
37.5964,127.088,1
37.5966,127.089,1
37.5966,127.089,1
37.5966,127.089,1
37.5966,127.089,1
37.6166,127.109,1
37.6087,127.0872,1
37.6086,127.0875,1
37.6086,127.0875,1
37.6086,127.0875,1
37.6086,127.0875,1
37.6181,127.111,1
37.6181,127.111,1
37.6204,127.1062,1
37.6204,127.1062,1
37.6204,127.1062,1
37.6177,127.1025,1
37.5752,127.0823,1
37.6177,127.1025,1
37.6177,127.1025,1
37.6171,127.1015,1
37.6171,127.1015,1
37.6171,127.1015,1
37.6178,127.1012,1
37.6178,127.1012,1
37.6172,127.1006,1
37.6172,127.1006,1
37.6155,127.0978,1
37.6155,127.0978,1
37.6155,127.0978,1
37.6139,127.0983,1
37.6139,127.0983,1
37.6139,127.0983,1
37.6139,127.0983,1
37.6136,127.0981,1
37.6136,127.0981,1
37.6146,127.1008,1
37.6146,127.1008,1
37.6146,127.1008,1
37.6146,127.1008,1
37.6165,127.1009,1
37.6165,127.1009,1
37.6165,127.1009,1
37.6122,127.0971,1
37.6122,127.0971,1
37.6122,127.0971,1
37.6122,127.0971,1
37.6084,127.0989,1
37.6084,127.0989,1
37.6075,127.0969,1
37.6075,127.0969,1
37.6075,127.0969,1
37.6069,127.0971,1
37.6069,127.0971,1
37.6069,127.0971,1
37.607,127.0975,1
37.6058,127.1007,1
37.6058,127.1007,1
37.6058,127.1007,1
37.605,127.1007,1
37.605,127.1007,1
37.605,127.1007,1
37.6024,127.0996,1
37.6038,127.1006,1
37.6024,127.0996,1
37.6038,127.1006,1
37.6038,127.1006,1
37.6038,127.1006,1
37.6021,127.0989,1
37.6038,127.0993,1
37.6038,127.0993,1
37.6038,127.0993,1
37.6051,127.0997,1
37.6051,127.0997,1
37.6051,127.0997,1
37.6051,127.0997,1
37.6041,127.0989,1
37.6041,127.0989,1
37.6041,127.0989,1
37.6058,127.0993,1
37.6058,127.0993,1
37.6058,127.0993,1
37.6058,127.0993,1
37.6049,127.0989,1
37.6049,127.0989,1
37.6049,127.0989,1
37.6049,127.0989,1
37.6059,127.0979,1
37.6059,127.0979,1
37.6059,127.0979,1
37.6059,127.0979,1
37.6046,127.0978,1
37.6046,127.0978,1
37.5752,127.0823,1
37.6046,127.0978,1
37.6026,127.0973,1
37.6026,127.0973,1
37.6026,127.0973,1
37.6023,127.0969,1
37.6023,127.0969,1
37.6023,127.0969,1
37.6023,127.0969,1
37.6032,127.0986,1
37.6032,127.0986,1
37.6009,127.0998,1
37.6014,127.0997,1
37.6014,127.0997,1
37.6014,127.0997,1
37.6017,127.0994,1
37.6011,127.0983,1
37.6006,127.099,1
37.6006,127.099,1
37.6005,127.0985,1
37.6005,127.0985,1
37.6005,127.0985,1
37.6017,127.0987,1
37.6017,127.0987,1
37.6002,127.0981,1
37.6002,127.0978,1
37.6002,127.0978,1
37.6002,127.0978,1
37.6013,127.0975,1
37.6013,127.0978,1
37.6013,127.0978,1
37.6013,127.0978,1
37.6,127.0966,1
37.5998,127.0959,1
37.5997,127.0956,1
37.5997,127.0956,1
37.5997,127.0956,1
37.605,127.0962,1
37.605,127.0967,1
37.605,127.0967,1
37.6084,127.0972,1
37.6084,127.0972,1
37.6089,127.0958,1
37.6089,127.0958,1
37.6135,127.1054,1
37.6135,127.1054,1
37.6135,127.1054,1
37.6166,127.0934,1
37.6166,127.0934,1
37.6166,127.0934,1
37.6166,127.0934,1
37.6166,127.0934,1
37.6104,127.0959,1
37.5801,127.0846,1
37.6104,127.0959,1
37.6104,127.0959,1
37.6069,127.0954,1
37.6069,127.0954,1
37.6069,127.0954,1
37.6074,127.0996,1
37.6074,127.0996,1
37.6074,127.0996,1
37.6074,127.0996,1
37.6005,127.0998,1
37.6005,127.0998,1
37.6005,127.0998,1
37.6172,127.109,1
37.6172,127.109,1
37.6172,127.109,1
37.6172,127.109,1
37.6159,127.1079,1
37.6166,127.109,1
37.6166,127.109,1
37.6166,127.109,1
37.6146,127.1122,1
37.6135,127.1113,1
37.5755,127.0814,1
37.6146,127.1122,1
37.6135,127.1113,1
37.6135,127.1113,1
37.6172,127.1099,1
37.617,127.1105,1
37.6173,127.1112,1
37.6173,127.1112,1
37.6173,127.1112,1
37.6087,127.0872,1
37.6087,127.0872,1
37.6087,127.0872,1
37.6109,127.0941,1
37.6109,127.0941,1
37.6109,127.0941,1
37.6193,127.1109,1
37.6191,127.1116,1
37.6193,127.1109,1
37.6191,127.1116,1
37.6191,127.1116,1
37.6193,127.1109,1
37.6026,127.0958,1
37.6029,127.0958,1
37.6026,127.0958,1
37.6026,127.0958,1
37.6025,127.095,1
37.6025,127.095,1
37.6025,127.095,1
37.6036,127.0947,1
37.6035,127.094,1
37.6036,127.0947,1
37.6035,127.094,1
37.6035,127.094,1
37.6035,127.094,1
37.6031,127.0954,1
37.6031,127.0954,1
37.6037,127.0955,1
37.6037,127.0955,1
37.6037,127.0955,1
37.6037,127.0955,1
37.6056,127.0952,1
37.6056,127.0952,1
37.6056,127.0952,1
37.6066,127.0919,1
37.6066,127.0919,1
37.6066,127.0919,1
37.6066,127.0919,1
37.6066,127.0919,1
37.6157,127.0913,1
37.6157,127.0913,1
37.615,127.0889,1
37.615,127.0889,1
37.615,127.0889,1
37.615,127.0889,1
37.6142,127.0892,1
37.6142,127.0892,1
37.6142,127.0892,1
37.6142,127.0892,1
37.6138,127.0886,1
37.6138,127.0886,1
37.6138,127.0886,1
37.6138,127.0886,1
37.613,127.0888,1
37.6135,127.0912,1
37.6135,127.0912,1
37.612,127.0931,1
37.612,127.0931,1
37.612,127.0931,1
37.6135,127.0912,1
37.6134,127.0942,1
37.6134,127.0942,1
37.5791,127.0859,1
37.6134,127.0942,1
37.6134,127.0942,1
37.6085,127.0941,1
37.606,127.0942,1
37.606,127.0942,1
37.6064,127.094,1
37.606,127.0942,1
37.6064,127.094,1
37.5755,127.0814,1
37.606,127.0942,1
37.6064,127.094,1
37.6126,127.0888,1
37.6127,127.0887,1
37.6126,127.0888,1
37.6127,127.0887,1
37.6043,127.0939,1
37.6043,127.0939,1
37.605,127.0939,1
37.605,127.0939,1
37.605,127.0939,1
37.6079,127.0923,1
37.6082,127.0926,1
37.6082,127.0926,1
37.6064,127.094,1
37.582,127.0772,1
37.582,127.0772,1
37.582,127.0772,1
37.582,127.0772,1
37.582,127.0772,1
37.5983,127.0718,1
37.5983,127.0718,1
37.5983,127.0718,1
37.5983,127.0718,1
37.5983,127.0718,1
37.5983,127.0718,1
37.602,127.0811,1
37.602,127.0811,1
37.602,127.0811,1
37.6026,127.0856,1
37.6026,127.0856,1
37.6026,127.0856,1
37.6029,127.0847,1
37.6029,127.0847,1
37.6007,127.0819,1
37.6007,127.0819,1
37.6007,127.0819,1
37.6018,127.0836,1
37.6018,127.0836,1
37.5755,127.0814,1
37.6018,127.0836,1
37.6018,127.0836,1
37.602,127.0851,1
37.602,127.0851,1
37.602,127.0851,1
37.6011,127.0852,1
37.6011,127.0852,1
37.6011,127.0852,1
37.6027,127.0835,1
37.6027,127.0835,1
37.6027,127.0835,1
37.603,127.0842,1
37.603,127.0842,1
37.6008,127.0852,1
37.6011,127.0858,1
37.6011,127.0858,1
37.6004,127.0851,1
37.6004,127.0851,1
37.6004,127.0851,1
37.6004,127.0851,1
37.6005,127.0846,1
37.6005,127.0846,1
37.6014,127.0833,1
37.6014,127.0833,1
37.6007,127.0825,1
37.6007,127.0825,1
37.6007,127.0825,1
37.6003,127.0829,1
37.6003,127.0829,1
37.6003,127.0829,1
37.6007,127.0837,1
37.6007,127.0837,1
37.6007,127.0837,1
37.6007,127.0837,1
37.5996,127.0851,1
37.5996,127.0851,1
37.5996,127.0851,1
37.5996,127.0851,1
37.599,127.0837,1
37.599,127.0837,1
37.599,127.0837,1
37.599,127.0837,1
37.5987,127.0827,1
37.5987,127.0827,1
37.5987,127.0827,1
37.6035,127.083,1
37.6035,127.083,1
37.6035,127.083,1
37.6035,127.083,1
37.6063,127.0813,1
37.6063,127.0813,1
37.6067,127.0818,1
37.6067,127.0818,1
37.6067,127.0818,1
37.6057,127.0819,1
37.6057,127.0819,1
37.6057,127.0819,1
37.6057,127.0819,1
37.6058,127.0826,1
37.6058,127.0826,1
37.6058,127.0826,1
37.6058,127.0826,1
37.6046,127.0821,1
37.6046,127.0821,1
37.6046,127.0821,1
37.6044,127.081,1
37.6044,127.081,1
37.6044,127.081,1
37.6049,127.0805,1
37.6049,127.0802,1
37.6049,127.0802,1
37.6049,127.0802,1
37.604,127.0805,1
37.604,127.0805,1
37.6043,127.0802,1
37.6043,127.0802,1
37.6043,127.0802,1
37.6043,127.0802,1
37.6043,127.0796,1
37.6043,127.0796,1
37.6043,127.0796,1
37.6043,127.0796,1
37.6041,127.0792,1
37.6041,127.0792,1
37.6041,127.0792,1
37.6032,127.0799,1
37.6032,127.0799,1
37.6032,127.0799,1
37.6032,127.0799,1
37.603,127.082,1
37.603,127.082,1
37.603,127.082,1
37.603,127.082,1
37.5997,127.0818,1
37.5997,127.0818,1
37.5997,127.0818,1
37.5997,127.0818,1
37.5998,127.0829,1
37.5997,127.0829,1
37.5998,127.0829,1
37.5998,127.0829,1
37.5996,127.0806,1
37.5996,127.0806,1
37.5996,127.0806,1
37.5983,127.0809,1
37.5983,127.0809,1
37.5983,127.0809,1
37.5988,127.0813,1
37.5988,127.0813,1
37.5988,127.0813,1
37.6035,127.0818,1
37.6035,127.0818,1
37.6041,127.0825,1
37.6041,127.0825,1
37.6041,127.0825,1
37.6031,127.0809,1
37.6029,127.0811,1
37.6029,127.0811,1
37.6059,127.0833,1
37.6059,127.0833,1
37.6059,127.0833,1
37.6059,127.0833,1
37.6037,127.0857,1
37.6037,127.0857,1
37.6037,127.0857,1
37.6034,127.0861,1
37.6025,127.0806,1
