latitude,longitude,name
37.490439,127.040186,럭키유치원
37.484042,127.043583,성아어린이집
37.475915,127.048578,초원유치원
37.490733,127.0385,선우어린이집
37.494809,127.044725,역삼가애어린이집
37.499797,127.056227,킹스키즈어린이집
37.496568,127.058851,삼성어린이집
37.497352,127.058723,묘동유치원
37.52208,127.040066,신사어린이집
37.52208,127.040023,청담어린이집
37.526323,127.048148,성요셉유치원
37.473719,127.099704,푸른어린이집
37.474559,127.108267,율현초등학교
37.469884,127.104503,방죽어린이집
37.51276,127.050498,오르다어린이집
37.513102,127.046914,삼릉초등학교
37.510367,127.051243,도토리소풍넥슨어린이집
37.514363,127.054425,정애학교
37.511759,127.055454,한별어린이집
37.50145,127.05635,선재어린이집
37.517579,127.053437,영동제일유치원
37.519926,127.0451,언북초등학교
37.49385,127.06426,구민회관어린이집
37.495794,127.060297,한울어린이집
37.49987,127.061603,서울아카데미(외국인)
37.506634,127.051164,선릉삼성어린이집
37.483431,127.061678,신양유치원
37.515448,127.039009,강남유치원
37.522588,127.043338,준현어린이집
37.492828,127.053148,대도초등학교
37.494282,127.053498,도곡렉슬유치원
37.481277,127.058657,개원초등학교
37.512535,127.039708,학동초등학교
37.499321,127.054928,도곡초등학교
37.530019,127.028845,아란유치원
37.52931,127.035598,압구정아람어린이집
37.525052,127.049284,청수어린이집
37.6525531,127.040553,창원
37.52336,127.024026,신구초등학교
37.531671,127.031165,압구정초등학교
37.527973,127.04527,청담초등학교
37.490853,127.083513,대청어린이집
37.493156,127.090993,하늘빛유치원
37.493117,127.087575,대청초등학교
37.490969,127.062459,대치초등학교
37.523923,127.03222,압구정어린이집
37.479109,127.055437,예지어린이집
37.511421,127.035354,성결유치원
37.525305,127.036309,바롬어린이집
37.494989,127.045531,청운유치원
37.503881,127.063365,대현초등학교
37.501305,127.048933,도성초등학교
37.503899,127.063644,대현초등학교병설유치원
37.50185,127.065542,대치어린이집
37.486627,127.070987,개포초등학교유치원
37.48795,127.073678,개포어린이집
37.489835,127.076291,일원초등학교
37.500194,127.066938,한티어린이집
37.484242,127.082553,신우주유치원
37.49225,127.080876,영희초등학교
37.493297,127.085913,하나어린이집
37.491666,127.082926,자람어린이집
37.485911,127.082191,밀알학교
37.483797,127.080851,푸른유치원
37.472191,127.0996,자곡초등학교
37.476549,127.111611,세곡햇빛어린이집
37.468857,127.09103,세명초등학교
37.497106,127.035679,역삼어린이집
37.504967,127.037559,충현어린이집
37.522646,127.05764,튼튼영재어린이집
37.511241,127.028969,보미나어린이집
37.517528,127.04747,강남구청어린이집
37.517216,127.037152,연화어린이집
37.520135,127.060981,봉은초등학교
37.519322,127.046511,언북몬테소리어린이집
37.6571082049,127.03773352,다솜
37.4642,127.105632,대왕초등학교
37.46682,127.096934,은곡유치원
37.547599,127.074938,어린이회관유치원
37.544433,127.086715,현정유치원
37.549073,127.060671,수정어린이집
37.542934,127.071203,구의초등학교
37.542822,127.077355,구의병설유치원
37.541318,127.079921,신나는어린이집
37.539328,127.086356,구의3동어린이집
37.536186,127.081554,좋은어린이집
37.552987,127.070716,세종초등학교
37.461499,127.038198,장안초등학교
37.544349,127.068828,화양초등학교
37.55132,127.070383,동심유치원
37.55857,127.082342,키즈용맹(구.하은)어린이집
37.566152,127.078271,아이조아유치원
37.565124,127.080187,중광초등학교
37.566295,127.063006,미예뜰어린이집
37.534572,127.066967,신양초등학교
37.533767,127.06619,인애유치원
37.53078,127.062416,으뜸어린이집
37.570346,127.078826,동서울유치원
37.554292,127.068994,선양유치원
37.570679,127.078049,예아랑어린이집
37.570926,127.071484,중곡샛별어린이집
37.566096,127.077882,중마초등학교
37.536087,127.053441,아이세계어린이집
37.566069,127.075993,경하유치원
37.569899,127.072668,상명어린이집
37.534239,127.072745,대원(구.우성)유치원
37.536405,127.06019,성수아름유치원
37.534686,127.06336,동자초등학교
37.532878,127.081938,성산유치원
37.537239,127.06244,정신유치원
37.5351,127.069384,한일유치원
37.533347,127.068158,선린어린이집
37.531101,127.080938,성자초등학교
37.555785,127.067272,꿈동산몬테소리어린이집
37.556209,127.070827,선미유치원
37.542766,127.062718,윤진유치원
37.536965,127.07707,자양초등학교
37.536795,127.077327,자양병설유치원
37.538766,127.076383,자양하나유치원
37.536172,127.079839,자양도담유치원
37.54006,127.077563,명성어린이집
37.570457,127.083659,미파유치원
37.566735,127.086381,용곡초등학교
37.556563,127.076229,성심어린이집
37.52999,127.073328,신자초등학교
37.530017,127.0733,신자병설유치원
37.546694,127.085584,한국켄트외국인학교
37.531156,127.081549,자양유치원
37.532877,127.066464,자양어린이집
37.558236,127.080604,예일유치원
37.557931,127.08191,용마초등학교
37.557168,127.064697,예지어린이집
37.553551,127.073198,능동어린이집
37.549473,127.084788,경복초등학교
37.549595,127.085389,선화유치원
37.57114155,127.057703353,우아세어린이집
37.569807,127.060092,조은어린이집
37.56894421,127.0669403,푸른하늘어린이집
37.5657342,127.0713495,안평초교
37.5673199,127.0727097,세하유치원
37.57007078,127.0726995,이화어린이집
37.5650705,127.0638865,사군자어린이집
37.5628519,127.0713627,키즈존어린이집
37.5671669,127.0564912,빛나유치원
37.569003,127.0554295,답십리초교
37.5640193,127.069485,장안어린이집
37.5643765,127.0613465,군자초교
37.5555103,126.9559661,아현초교
37.6575825684,127.029886915,선희
37.5535966,126.9495758,한서초교
37.5483494,126.9265893,서강초교
37.5490284045,126.929489996,아이빛어린이집
37.5522966,126.9608016,소의초교
37.574336,126.8903822,나사렛유치원
37.5580769107,126.898307914,샘물어린이집
37.5608234,126.9008405,망원초교
37.5486147,126.9440167,용강초교
37.548669,126.9440167,용강초교병설유치원
37.5548546,126.9393201,창천초교
37.5548546,126.939314,창천초교병설유치원
37.550162,126.947796,정님유치원
37.567456,126.9080453,서일유치원
37.565336,126.909024,꿈터유치원
37.561824,126.919295,마포대진유치원
37.5635098256,126.919167412,홍대병설유치원
37.5601072,126.9134939,홍대부속초교
37.5621879,126.9163725,대진유치원
37.5605954796,126.910926448,성서초교
37.5545628,126.9384358,노고산어린이집
37.5534098,126.9111567,성산초교
37.5546731,126.925167,서교초교
37.5519809,126.928204,서강어린이집
37.5562356,126.9300934,동교어린이집
37.5582046,126.9023504,동교초교
37.5672887,126.9052439,성원초교
37.5666246,126.911279,중동초교
37.5696987915,126.901416294,서울유치원
37.5759905,126.8922651,상암초교
37.5684944,126.9086641,성산어린이집
37.5712061,126.9051164,신북초교
37.5781678,126.8947156,일본인학교
37.552418,126.919813,배영유치원
37.5485756,126.932464,창전어린이집
37.584535,126.922319,충암유치원
37.578006,126.913035,세종유치원
37.577685,126.907464,북가좌초등학교
37.565347,126.962782,경기초등학교
37.570385,126.959666,독립문어린이집
37.583552,126.928514,명지초등학교
37.582022,126.924113,연유치원
37.584244,126.942932,현대홍익유치원
37.585093,126.943084,고은초등학교
37.574695,126.918151,가재울초등학교
37.582206,126.930689,홍연초등학교
37.563671,126.953412,추계초등학교
37.559433,126.951959,북성초등학교
37.560729,126.942557,이대부속초등학교
37.597265,126.949721,홍은초등학교
37.590337,126.945194,인왕초등학교
37.557632,126.931436,신촌유치원
37.564327,126.944251,세브란스어린이집
37.557798,126.933906,창서초등학교
37.569222,126.933772,연희초등학교
37.569452,126.937294,서울외국인학교
37.557969,126.947826,대신초등학교
37.562735,126.947323,신현유치원
37.578348,126.923966,환희어린이집
37.579748,126.918057,연가초등학교
37.589126,126.919515,삼성유치원
37.563179,126.965787,미동초등학교
37.568806,126.963085,금화초등학교
37.579522,126.951634,안산초등학교
37.583437,126.947237,한양제일유치원
37.586142,126.949475,인왕유치원
37.58582,126.94872,새솔어린이집
37.586488,126.951501,현대경복유치원
37.590144,126.943955,홍제성당유치원
37.59292,126.944555,홍제초등학교
37.484622,127.0310582,LG전자강남센터어린이집
37.5027958,127.0151377,서원초등학교
37.500647,127.0165694,원명병설유치원
37.6583039096,127.027607019,꿈밭
37.5010268,127.0095516,서초성모어린이집
37.5170464,127.0116439,신동초등학교
37.5113149,127.012021,신반포중앙유치원
37.4746298,127.0002477,서초어린이집
37.4841569,127.0284114,서초장미어린이집
37.4801745,127.0098006,신중초등학교
37.4851011,127.0222731,서일초등학교
37.48642194,127.0314197,서초구청직장어린이집
37.4711033,127.0489979,구룡유치원
37.47435569,127.0311795,양재천사유치원
37.473765,127.0316178,양재초등학교
37.4721905,127.0239065,우암초등학교
37.5068308,127.0008832,서초남서울어린이집
37.4853425,126.9982024,방일초등학교
37.4917669,127.0180788,서초연꽃어린이집
37.4969869,126.9967752,반포어린이집
37.4974379,127.0003038,반포서래어린이집
37.5061857,127.0124612,원촌초등학교
